loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
7564, 60 months,19.26,197.3,D,D1,Operations Manager,10+ years,MORTGAGE,95425,Source Verified,Nov-2017,Fully Paid,debt_consolidation,Debt consolidation,15.12,Aug-2005,6,0,3565,21.3,12,f,Individual,0.0,0.0,"6574 Cedar Ln
San Francisco, NC 27797"
8098, 36 months,11.24,266.04,C,C3,Engineer,< 1 year,RENT,37819,Source Verified,Aug-2017,Charged Off,credit_card,Credit card refinancing,46.2,Nov-1981,5,0,11965,28.2,24,w,Individual,,0.0,"2388 Oak Ave
New York, MD 74351"
21129, 36 months,14.9,731.41,C,C3,RN,6 years,RENT,78177,Source Verified,Feb-2020,Fully Paid,home_improvement,Home improvement,31.75,Aug-1999,13,0,38816,19.3,20,w,Individual,3.0,0.0,"2717 Elm St
Baltimore, IL 26159"
5293, 36 months,16.26,186.77,C,C3,Physician,2 years,RENT,55784,Verified,Apr-2018,Fully Paid,other,Other,23.48,Apr-1997,14,0,132104,43.4,34,f,Individual,3.0,0.0,"5442 Oak Ave
Boston, NC 69442"
9139, 60 months,7.19,181.78,A,A5,Electrician,1 year,MORTGAGE,182875,Not Verified,Dec-2017,Fully Paid,home_improvement,Home improvement,18.97,Jul-2011,11,1,7471,60.3,24,w,Individual,1.0,0.0,"5646 Maple Dr
Indianapolis, NV 44849"
19108, 36 months,18.98,700.23,C,C5,Data Analyst,10+ years,OWN,72542,Not Verified,Mar-2020,Fully Paid,debt_consolidation,Debt consolidation,14.69,Jun-1983,13,0,3934,56.3,27,f,Individual,1.0,0.0,"9731 Maple Dr
Memphis, AL 35761"
9130, 36 months,13.27,308.81,C,C5,Coordinator,10+ years,MORTGAGE,74088,Not Verified,Jul-2015,Fully Paid,educational,Educational,22.05,Sep-2006,6,0,3518,19.0,17,w,Individual,1.0,0.0,"3343 Lake Rd
Nashville, IL 12788"
11596, 36 months,10.29,375.75,B,B3,Vice President,10+ years,OTHER,34320,Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,12.54,Aug-1988,18,0,16836,45.7,28,w,Individual,3.0,0.0,"3865 Lake Rd
Fort Worth, AZ 94122"
20879, 36 months,20.17,777.75,E,E4,Account Manager,10+ years,MORTGAGE,155096,Verified,Dec-2016,Charged Off,medical,Medical expenses,43.58,Jan-1998,11,0,1061,15.8,26,w,Joint App,2.0,1.0,"838 Cedar Ln
Chicago, MI 65681"
17204, 36 months,6.67,528.62,A,A2,Registered Nurse,8 years,MORTGAGE,83244,Verified,Jun-2015,Fully Paid,small_business,Business,23.89,Jun-1988,15,0,48731,41.2,24,w,Individual,3.0,0.0,"2458 Pine St
San Jose, OH 82456"
15679, 36 months,11.44,516.58,B,B1,Operations Manager,10+ years,MORTGAGE,145330,Source Verified,Apr-2018,Fully Paid,debt_consolidation,Debt consolidation,25.44,May-2007,10,2,3168,57.8,26,w,Individual,0.0,0.0,"1040 Elm St
Washington, OK 83393"
10900, 36 months,6.45,333.83,A,A2,Account Manager,6 years,MORTGAGE,53124,Verified,Jan-2019,Fully Paid,other,Other,13.17,Oct-1983,8,0,26566,19.6,26,w,Individual,4.0,0.0,"7831 Main St
Seattle, TX 25704"
16681, 36 months,5.77,505.73,A,A1,Branch Manager,10+ years,MORTGAGE,59810,Not Verified,Jul-2018,Fully Paid,credit_card,Credit card refinancing,13.37,Feb-1985,15,0,1939,51.7,28,w,Individual,4.0,0.0,"3715 Lake Rd
Phoenix, PA 23848"
12403, 36 months,8.11,389.29,B,B5,,2 years,MORTGAGE,24566,Source Verified,Oct-2019,Fully Paid,credit_card,Credit card refinancing,11.79,Nov-1990,13,0,35665,12.9,31,f,Joint App,4.0,0.0,"9772 Hill Ave
Phoenix, FL 60298"
17582, 36 months,26.77,715.62,G,G3,Driver,2 years,MORTGAGE,198615,Source Verified,Apr-2016,Charged Off,debt_consolidation,Debt consolidation,9.37,Aug-2001,11,1,17331,20.1,23,f,Joint App,1.0,0.0,"364 River Rd
Portland, OH 45519"
9915, 36 months,10.47,322.12,B,B2,,8 years,RENT,76123,Not Verified,Jan-2016,Charged Off,credit_card,Credit card refinancing,30.76,May-1982,12,1,8749,22.1,26,f,Individual,1.0,0.0,"6026 Elm St
San Jose, CT 14602"
11973, 36 months,13.54,406.54,C,C5,Consultant,2 years,MORTGAGE,200028,Verified,Jul-2015,Charged Off,home_improvement,Home improvement,22.37,May-1992,9,0,10446,32.6,23,f,Individual,0.0,0.0,"3216 River Rd
Phoenix, PA 36620"
7376, 36 months,10.34,239.18,A,A1,Manager,1 year,MORTGAGE,47715,Not Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,13.65,Aug-1998,8,0,7140,35.9,15,w,Individual,0.0,1.0,"6150 Main St
Chicago, SC 49985"
13082, 60 months,14.97,311.01,C,C2,Financial Analyst,3 years,MORTGAGE,81365,Not Verified,Jul-2016,Fully Paid,debt_consolidation,Debt consolidation,12.54,May-2006,17,0,14366,54.2,32,w,Individual,,1.0,"5107 River Rd
Fort Worth, CT 37297"
8212, 36 months,26.19,331.7,G,G2,IT Manager,10+ years,OWN,114153,Not Verified,Nov-2016,Fully Paid,credit_card,Credit card refinancing,31.75,Sep-1987,6,0,1220,48.9,18,w,Joint App,4.0,0.0,"2280 Hill Ave
Dallas, CA 87417"
6847, 36 months,11.57,226.01,B,B2,Analyst,10+ years,RENT,74189,Verified,Sep-2018,Fully Paid,medical,Medical expenses,20.77,Aug-1984,13,0,14181,33.2,23,f,Individual,4.0,0.0,"7650 Pine St
Oklahoma City, CO 76044"
15602, 36 months,22.23,597.71,E,E2,Accountant,4 years,MORTGAGE,48228,Verified,Jan-2019,Fully Paid,major_purchase,Major purchase,13.6,Aug-1991,12,0,12032,51.5,21,w,Individual,7.0,0.0,"9793 Maple Dr
San Antonio, WI 78513"
15178, 36 months,26.99,619.56,G,G2,,10+ years,OWN,43979,Verified,Nov-2019,Fully Paid,debt_consolidation,Debt consolidation,27.74,Feb-2005,10,0,2557,58.5,17,w,Joint App,1.0,0.0,"991 Hill Ave
Charlotte, MO 18520"
21369, 36 months,13.38,723.92,C,C5,Police Officer,10+ years,OWN,47784,Verified,Jan-2018,Fully Paid,credit_card,Credit card refinancing,38.73,Nov-2008,7,1,8463,52.8,18,w,Individual,1.0,0.0,"3580 Cedar Ln
Portland, IN 76487"
10314, 60 months,9.04,214.3,B,B1,Manager,3 years,MORTGAGE,339680,Source Verified,Jan-2016,Fully Paid,home_improvement,Home improvement,12.68,Sep-1996,14,1,30636,53.2,25,f,Individual,5.0,0.0,"6700 Lake Rd
Oklahoma City, WI 74673"
17065, 36 months,16.06,600.46,C,C1,Project Manager,8 years,RENT,39975,Verified,Mar-2019,Charged Off,credit_card,Credit card refinancing,13.63,Oct-1999,11,0,5136,54.6,20,f,Individual,0.0,0.0,"493 Main St
Charlotte, TN 36941"
18591, 36 months,20.76,698.13,E,E4,,10+ years,RENT,16462,Verified,Nov-2018,Charged Off,home_improvement,Home improvement,14.88,Mar-2010,9,0,28801,41.3,19,f,Individual,1.0,0.0,"2653 Cedar Ln
San Jose, WA 81876"
17445, 60 months,6.71,343.05,A,A3,Vice President,10+ years,RENT,61341,Verified,Jan-2017,Fully Paid,home_improvement,Home improvement,18.8,Nov-1994,15,0,13071,48.2,39,w,Individual,0.0,0.0,"7160 Pine St
Fort Worth, WI 71589"
8140, 60 months,12.17,181.77,B,B2,General Manager,5 years,OWN,60841,Source Verified,Apr-2016,Fully Paid,credit_card,Credit card refinancing,16.19,Jul-2000,10,0,17083,55.8,26,w,Individual,5.0,0.0,"5156 Hill Ave
San Diego, AZ 68089"
14612, 60 months,10.55,314.43,B,B1,Operations Manager,4 years,MORTGAGE,48793,Source Verified,Jun-2019,Fully Paid,debt_consolidation,Debt consolidation,8.53,Dec-2006,12,1,3875,60.1,21,f,Individual,,0.0,"179 River Rd
Nashville, MI 95445"
16622, 60 months,14.19,388.4,B,B3,Analyst,10+ years,MORTGAGE,39994,Verified,Jun-2019,Fully Paid,credit_card,Credit card refinancing,10.89,Nov-1983,15,0,46354,20.7,25,w,Individual,0.0,2.0,"3546 Hill Ave
Columbus, TN 57073"
13417, 60 months,20.21,357.04,E,E3,Owner,7 years,OTHER,50110,Verified,Feb-2020,Charged Off,debt_consolidation,Debt consolidation,17.41,Jan-1991,11,0,7651,58.7,23,w,Individual,,0.0,"2701 Maple Dr
Baltimore, AL 77104"
3820, 36 months,9.94,123.15,B,B5,Office Manager,2 years,RENT,25392,Verified,Jan-2018,Fully Paid,other,Other,32.44,Nov-1992,13,0,5660,27.3,27,w,Individual,0.0,0.0,"368 Hill Ave
Austin, NJ 39156"
14710, 36 months,9.45,470.86,B,B2,General Manager,4 years,MORTGAGE,190237,Source Verified,Apr-2019,Fully Paid,other,Other,18.11,Oct-1985,8,0,27409,42.3,23,w,Individual,0.0,0.0,"9590 Elm St
Austin, KY 40675"
40000, 36 months,12.75,1342.95,C,C4,Project Manager,10+ years,MORTGAGE,70210,Source Verified,May-2020,Fully Paid,car,Car financing,24.96,Jun-2004,12,0,11090,26.5,28,f,Individual,,0.0,"7098 Elm St
Denver, IN 38108"
10764, 36 months,11.11,352.96,B,B3,Teacher,2 years,RENT,64642,Not Verified,Sep-2019,Fully Paid,small_business,Business,19.18,Mar-1980,7,0,7971,19.5,18,w,Individual,1.0,0.0,"3120 Pine St
Fort Worth, MD 63045"
8631, 60 months,11.56,190.08,B,B5,Office Manager,10+ years,MORTGAGE,118565,Source Verified,Nov-2016,Fully Paid,debt_consolidation,Debt consolidation,15.3,Dec-1980,9,0,36982,62.6,21,w,Individual,0.0,0.0,"2497 Park Rd
Las Vegas, NV 47219"
16714, 36 months,13.43,566.63,C,C2,Engineer,10+ years,RENT,348516,Verified,Apr-2016,Charged Off,credit_card,Credit card refinancing,11.09,Feb-1990,9,0,12300,47.9,18,f,Individual,0.0,0.0,"2438 Maple Dr
Charlotte, AL 72245"
16113, 36 months,10.56,524.17,B,B1,Project Manager,4 years,MORTGAGE,46112,Verified,Jun-2016,Fully Paid,other,Other,19.47,Dec-1998,10,1,17696,12.8,23,f,Individual,9.0,0.0,"2702 Lake Rd
San Diego, CO 68917"
27327, 60 months,10.82,591.71,B,B4,Warehouse Manager,5 years,MORTGAGE,73083,Source Verified,Aug-2015,Fully Paid,major_purchase,Major purchase,28.63,Dec-2001,12,0,9103,32.4,28,f,Individual,1.0,0.0,"5083 Pine St
Milwaukee, MO 11825"
6280, 60 months,8.94,130.18,A,A2,Data Analyst,10+ years,RENT,100836,Source Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,9.3,Jul-1988,11,1,3577,45.1,25,w,Joint App,5.0,0.0,"2813 Lake Rd
Los Angeles, AL 42908"
20719, 36 months,13.09,699.0,C,C5,Engineer,10+ years,OWN,93825,Verified,Feb-2016,Fully Paid,wedding,Wedding,21.27,May-2007,5,0,8006,55.9,20,w,Joint App,2.0,0.0,"4531 Lake Rd
Philadelphia, OH 22359"
19039, 60 months,17.77,481.09,D,D5,Driver,10+ years,MORTGAGE,107807,Verified,Sep-2019,Charged Off,credit_card,Credit card refinancing,12.8,Jan-2008,14,1,2666,57.9,26,w,Individual,4.0,0.0,"4047 Cedar Ln
Nashville, NC 40480"
12267, 36 months,21.65,466.26,E,E5,Director,7 years,MORTGAGE,108711,Verified,May-2020,Fully Paid,credit_card,Credit card refinancing,19.27,Dec-1984,9,0,33120,24.0,15,w,Individual,1.0,0.0,"7152 Pine St
Fort Worth, FL 11104"
16370, 36 months,11.11,536.79,B,B5,Marketing Manager,3 years,RENT,45831,Not Verified,Nov-2019,Fully Paid,credit_card,Credit card refinancing,11.78,Feb-1985,9,0,3861,55.3,18,f,Individual,11.0,0.0,"853 Maple Dr
Houston, NV 89304"
24777, 36 months,14.11,848.14,C,C5,Director,8 years,RENT,130207,Source Verified,Jan-2017,Fully Paid,debt_consolidation,Debt consolidation,17.56,Sep-1995,5,0,45679,34.4,23,f,Individual,1.0,0.0,"4986 River Rd
Boston, AL 11632"
22547, 36 months,22.53,867.27,E,E4,Owner,10+ years,OWN,55668,Verified,Apr-2019,Charged Off,credit_card,Credit card refinancing,10.74,Mar-2001,7,0,8095,33.9,17,f,Individual,6.0,1.0,"6429 Oak Ave
Seattle, NY 91617"
6729, 36 months,9.46,215.42,B,B3,Teacher,< 1 year,MORTGAGE,71859,Source Verified,Jan-2019,Charged Off,debt_consolidation,Debt consolidation,25.44,Mar-1982,14,0,5937,31.0,26,w,Individual,3.0,0.0,"6300 Hill Ave
Fort Worth, PA 24774"
21853, 60 months,24.24,631.71,F,F3,Nurse,2 years,MORTGAGE,89287,Verified,Apr-2015,Charged Off,major_purchase,Major purchase,16.86,Oct-1989,8,0,32593,38.4,21,w,Individual,1.0,1.0,"8327 Hill Ave
Fort Worth, LA 55758"
12851, 60 months,20.11,341.26,E,E1,Physician,6 years,MORTGAGE,37712,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,36.78,Jul-1980,11,0,83113,6.1,19,w,Joint App,0.0,0.0,"8618 Hill Ave
Indianapolis, WI 35297"
13956, 60 months,9.51,293.17,B,B3,Account Manager,6 years,RENT,79373,Verified,Jun-2020,Fully Paid,medical,Medical expenses,18.87,Aug-1992,4,0,15873,37.0,19,f,Joint App,5.0,0.0,"2875 Cedar Ln
Dallas, WI 77194"
13959, 36 months,10.67,454.82,B,B5,Technician,10+ years,OWN,89616,Source Verified,Jun-2020,Fully Paid,major_purchase,Major purchase,10.49,Feb-1993,10,0,18589,6.9,17,w,Individual,,0.0,"4274 Main St
Portland, GA 93481"
12208, 36 months,11.99,405.42,B,B3,Electrician,1 year,RENT,17491,Source Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,8.04,Jun-2009,17,0,14485,32.0,27,f,Individual,3.0,0.0,"6001 Oak Ave
San Francisco, AZ 64936"
27310, 36 months,9.33,872.65,B,B3,Software Engineer,4 years,RENT,148906,Verified,Aug-2019,Fully Paid,debt_consolidation,Debt consolidation,31.16,May-1983,11,0,6301,90.2,20,w,Individual,0.0,0.0,"5408 Pine St
Las Vegas, TX 13039"
12705, 36 months,22.38,487.71,E,E5,Engineer,10+ years,OWN,35161,Not Verified,Dec-2019,Fully Paid,medical,Medical expenses,12.57,Apr-2007,10,0,20351,13.1,23,w,Individual,2.0,0.0,"3860 Cedar Ln
Dallas, NY 34417"
6824, 36 months,24.0,267.72,F,F4,Warehouse Manager,9 years,RENT,71500,Source Verified,Jul-2015,Fully Paid,major_purchase,Major purchase,10.55,Jun-1999,9,0,6230,18.8,22,w,Individual,0.0,0.0,"9298 Hill Ave
San Diego, SC 81427"
10550, 36 months,5.56,318.85,A,A5,Administrative Assistant,8 years,OWN,161757,Verified,Sep-2015,Fully Paid,home_improvement,Home improvement,30.11,Aug-1999,10,0,16134,1.2,14,f,Joint App,2.0,0.0,"3955 Oak Ave
Seattle, GA 26740"
14871, 36 months,13.01,501.13,C,C3,Police Officer,10+ years,MORTGAGE,91585,Source Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,13.52,Sep-2000,12,2,1765,33.7,27,f,Individual,1.0,0.0,"9020 Main St
Houston, WA 61891"
27932, 60 months,15.44,670.97,C,C3,Electrician,< 1 year,RENT,117742,Not Verified,Jul-2018,Fully Paid,credit_card,Credit card refinancing,24.8,Apr-1983,10,0,39376,74.5,21,w,Individual,8.0,0.0,"9591 Park Rd
Dallas, IN 27464"
19184, 36 months,8.94,609.51,B,B1,Director,10+ years,RENT,123204,Verified,Feb-2015,Fully Paid,car,Car financing,19.27,Mar-1989,5,1,4551,58.5,22,w,Individual,5.0,0.0,"6994 River Rd
Chicago, KY 55702"
8019, 60 months,17.01,199.34,C,C5,Electrician,3 years,MORTGAGE,43482,Verified,Nov-2020,Fully Paid,debt_consolidation,Debt consolidation,6.95,Apr-1997,6,0,3058,22.5,16,w,Joint App,2.0,0.0,"2315 Park Rd
Indianapolis, IN 44669"
40000, 36 months,24.71,1584.26,F,F1,Mechanic,1 year,MORTGAGE,30515,Source Verified,Jul-2017,Charged Off,credit_card,Credit card refinancing,21.94,Mar-1993,7,0,15104,55.6,21,w,Individual,0.0,0.0,"9970 Park Rd
Nashville, WI 31870"
15660, 60 months,5.32,297.82,A,A1,Data Analyst,4 years,RENT,78423,Source Verified,Oct-2018,Fully Paid,major_purchase,Major purchase,10.61,Feb-1982,8,2,11047,66.3,20,w,Individual,2.0,0.0,"9128 Main St
Chicago, LA 15179"
28716, 36 months,5.44,866.33,A,A2,Cashier,10+ years,OWN,95155,Verified,Oct-2020,Fully Paid,home_improvement,Home improvement,9.44,Sep-2000,14,3,6233,71.5,23,w,Individual,0.0,0.0,"2684 Elm St
Milwaukee, KY 44336"
12197, 36 months,8.24,383.56,A,A1,Operations Manager,3 years,MORTGAGE,122683,Source Verified,Nov-2020,Fully Paid,credit_card,Credit card refinancing,6.06,Jan-1996,16,3,4958,11.8,27,w,Individual,0.0,0.0,"555 Oak Ave
Fort Worth, OH 18889"
18398, 36 months,8.31,579.16,B,B3,Mechanic,< 1 year,OWN,99462,Not Verified,Jan-2016,Fully Paid,small_business,Business,9.78,Apr-2008,15,0,3141,19.8,28,w,Individual,5.0,0.0,"1669 Hill Ave
Portland, VA 95879"
22107, 60 months,11.49,486.08,B,B3,Teacher,1 year,MORTGAGE,43494,Not Verified,Nov-2019,Fully Paid,credit_card,Credit card refinancing,14.0,Jun-2011,9,0,20460,32.5,16,w,Individual,,0.0,"3055 Main St
New York, CO 32332"
27747, 36 months,8.75,879.12,B,B2,Administrative Assistant,3 years,RENT,106065,Source Verified,Oct-2017,Fully Paid,medical,Medical expenses,17.04,Jun-2007,10,0,11736,56.7,20,f,Individual,0.0,0.0,"2611 Park Rd
Denver, FL 40493"
25195, 36 months,14.55,867.85,C,C2,Supervisor,2 years,OWN,15274,Source Verified,May-2020,Fully Paid,home_improvement,Home improvement,17.6,Mar-1990,6,0,27040,36.8,21,w,Individual,0.0,1.0,"6060 Elm St
San Antonio, TX 21140"
22546, 60 months,19.48,590.83,D,D5,Branch Manager,5 years,MORTGAGE,136894,Verified,Nov-2018,Charged Off,debt_consolidation,Debt consolidation,24.47,Feb-2001,12,0,18913,33.4,17,f,Joint App,,0.0,"3292 Park Rd
Memphis, OR 90112"
11058, 36 months,11.07,362.39,B,B2,Teacher,2 years,MORTGAGE,33587,Source Verified,Apr-2019,Fully Paid,small_business,Business,7.65,Sep-1985,15,0,11344,18.7,28,w,Individual,0.0,0.0,"6571 Park Rd
Oklahoma City, TX 14567"
9480, 36 months,11.78,313.88,B,B4,Office Manager,5 years,MORTGAGE,33126,Not Verified,Aug-2016,Fully Paid,medical,Medical expenses,6.45,Oct-1989,10,1,4549,52.2,15,f,Individual,4.0,0.0,"4869 Main St
Denver, MO 95507"
16310, 36 months,18.59,594.48,D,D3,Physician,6 years,MORTGAGE,301756,Not Verified,Aug-2015,Charged Off,debt_consolidation,Debt consolidation,50.0,Jan-2002,12,0,69059,19.6,28,w,Individual,4.0,0.0,"3007 Oak Ave
Philadelphia, IN 56674"
23385, 36 months,19.29,860.63,E,E3,Consultant,10+ years,RENT,62137,Verified,Feb-2015,Charged Off,debt_consolidation,Debt consolidation,16.03,Jun-1985,11,0,4019,44.4,24,w,Individual,3.0,0.0,"845 Elm St
San Diego, FL 69009"
11688, 36 months,8.68,369.94,B,B2,Sales,3 years,MORTGAGE,50714,Not Verified,Oct-2016,Charged Off,house,Home buying,20.92,Jul-1992,8,0,14302,30.7,21,f,Joint App,2.0,0.0,"9099 River Rd
Milwaukee, AZ 70532"
25313, 36 months,7.86,791.58,B,B2,Data Analyst,6 years,MORTGAGE,28294,Verified,Sep-2020,Fully Paid,credit_card,Credit card refinancing,8.61,Feb-1982,11,0,48249,51.6,23,w,Individual,0.0,0.0,"8028 Elm St
Los Angeles, OR 27557"
31938, 36 months,17.96,1153.99,D,D3,Coordinator,10+ years,OWN,79834,Verified,Apr-2020,Fully Paid,renewable_energy,Green loan,22.35,Jan-2000,8,0,30988,67.7,20,w,Individual,1.0,1.0,"1941 Elm St
Washington, VA 10959"
7709, 36 months,6.85,237.5,A,A2,Nurse,10+ years,RENT,100269,Verified,Jul-2020,Fully Paid,debt_consolidation,Debt consolidation,26.36,May-2007,12,0,18908,43.6,24,w,Individual,0.0,0.0,"397 Park Rd
Houston, MN 45196"
8085, 60 months,9.0,167.83,B,B5,Assistant Manager,8 years,RENT,47654,Verified,Nov-2016,Fully Paid,debt_consolidation,Debt consolidation,6.96,Mar-1980,8,0,3996,63.4,20,f,Individual,0.0,0.0,"7579 Lake Rd
Nashville, NJ 46634"
12280, 36 months,11.0,402.03,B,B2,Attorney,6 years,MORTGAGE,14822,Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,20.48,Feb-1990,12,1,89048,39.1,21,w,Individual,2.0,0.0,"6634 River Rd
El Paso, SC 18688"
16067, 36 months,12.91,540.66,B,B2,Attorney,9 years,MORTGAGE,172353,Verified,Jul-2020,Fully Paid,debt_consolidation,Debt consolidation,20.32,Nov-1986,11,0,7280,11.7,26,w,Individual,1.0,0.0,"325 Main St
El Paso, CA 12579"
9752, 36 months,8.04,305.77,A,A5,Engineer,6 years,RENT,49620,Source Verified,Aug-2018,Fully Paid,home_improvement,Home improvement,5.35,Oct-1984,5,0,2401,33.3,23,f,Individual,2.0,0.0,"1823 River Rd
Nashville, LA 17418"
30071, 36 months,12.56,1006.85,B,B5,Attorney,2 years,RENT,48907,Source Verified,Sep-2017,Charged Off,debt_consolidation,Debt consolidation,17.85,Aug-1986,8,0,16100,19.6,22,w,Individual,,0.0,"1397 Lake Rd
Fort Worth, OK 74847"
17230, 36 months,16.92,613.61,D,D5,Operations Manager,6 years,RENT,58513,Source Verified,Sep-2018,Fully Paid,home_improvement,Home improvement,12.26,Feb-1995,13,0,8814,68.6,22,w,Individual,0.0,0.0,"5715 Park Rd
Memphis, LA 87537"
13679, 36 months,21.26,517.19,E,E3,Server,10+ years,RENT,35477,Verified,Feb-2018,Fully Paid,debt_consolidation,Debt consolidation,20.23,Oct-1984,17,0,5130,34.3,26,f,Individual,3.0,0.0,"2953 Cedar Ln
Louisville, MI 45666"
5644, 36 months,24.98,224.34,F,F2,Director,9 years,MORTGAGE,137036,Not Verified,Jul-2015,Fully Paid,house,Home buying,22.52,Sep-1988,12,1,2263,32.4,30,w,Individual,1.0,0.0,"8776 Park Rd
Dallas, OH 23068"
6066, 60 months,8.27,123.78,A,A5,Sales,4 years,MORTGAGE,96008,Verified,Sep-2020,Fully Paid,debt_consolidation,Debt consolidation,20.31,Jan-1982,10,0,46509,90.8,23,f,Individual,0.0,0.0,"8460 Lake Rd
Houston, VA 84059"
15813, 36 months,8.2,496.98,B,B5,Account Manager,10+ years,OWN,82214,Source Verified,Jul-2017,Fully Paid,house,Home buying,14.33,Nov-1994,11,0,36238,21.7,15,w,Individual,4.0,1.0,"1291 Maple Dr
San Jose, AL 38192"
3716, 36 months,19.76,137.65,D,D3,Financial Analyst,5 years,MORTGAGE,268993,Source Verified,Mar-2019,Charged Off,credit_card,Credit card refinancing,13.53,Feb-2010,10,0,1417,45.8,22,f,Individual,4.0,0.0,"8174 Cedar Ln
Columbus, WI 30913"
24528, 36 months,14.35,842.48,C,C4,Physician,5 years,MORTGAGE,38051,Verified,Jul-2019,Fully Paid,credit_card,Credit card refinancing,18.09,Jan-1985,12,0,31702,26.6,24,w,Individual,1.0,0.0,"1988 Oak Ave
Charlotte, CO 45484"
12150, 36 months,12.46,406.23,B,B2,Police Officer,9 years,OWN,137296,Source Verified,Aug-2017,Fully Paid,debt_consolidation,Debt consolidation,14.64,Mar-2007,10,0,9797,36.2,29,w,Joint App,2.0,0.0,"1059 Hill Ave
Charlotte, CA 58658"
40000, 60 months,12.08,891.4,B,B4,Director,8 years,OWN,14106,Source Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,8.45,Jul-1985,10,1,2298,61.9,23,w,Individual,2.0,0.0,"2285 Lake Rd
Phoenix, MO 41483"
40000, 36 months,7.29,1240.39,B,B4,Team Lead,4 years,RENT,90984,Verified,Feb-2020,Fully Paid,credit_card,Credit card refinancing,17.95,Mar-1983,12,0,6824,37.5,28,w,Individual,5.0,0.0,"3153 Main St
Louisville, NC 82199"
11981, 36 months,11.0,392.24,B,B5,Driver,6 years,RENT,259865,Not Verified,Dec-2019,Fully Paid,debt_consolidation,Debt consolidation,15.15,Aug-2007,10,0,20633,8.4,20,w,Individual,3.0,1.0,"972 Main St
Washington, GA 94311"
12533, 36 months,7.74,391.24,A,A3,Financial Analyst,4 years,OWN,30261,Not Verified,Jan-2020,Fully Paid,debt_consolidation,Debt consolidation,15.14,Mar-1986,8,0,2050,80.4,18,w,Individual,6.0,0.0,"8614 Main St
Louisville, OK 19867"
24278, 36 months,24.17,954.66,F,F2,General Manager,10+ years,MORTGAGE,174311,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,14.0,Sep-2007,5,0,7524,41.1,25,w,Individual,,0.0,"9034 Park Rd
San Jose, CO 17798"
37119, 36 months,7.01,1146.3,A,A2,,2 years,MORTGAGE,24372,Verified,Aug-2020,Fully Paid,credit_card,Credit card refinancing,15.04,Sep-2006,10,0,1551,52.6,21,f,Individual,7.0,1.0,"9404 Oak Ave
Philadelphia, OR 91446"
4999, 36 months,25.68,200.56,G,G2,Teacher,10+ years,OWN,231146,Not Verified,Jan-2020,Charged Off,debt_consolidation,Debt consolidation,12.27,Apr-2001,10,0,8470,29.9,23,f,Individual,0.0,0.0,"3457 Elm St
Houston, WA 73271"
4574, 36 months,20.77,171.79,E,E4,Nurse,2 years,MORTGAGE,44383,Verified,Jul-2018,Fully Paid,major_purchase,Major purchase,24.18,Oct-1995,14,1,6214,43.1,31,f,Individual,0.0,2.0,"306 Main St
Jacksonville, OK 90756"
9198, 36 months,10.0,296.79,B,B1,Technician,,MORTGAGE,36998,Not Verified,May-2016,Charged Off,debt_consolidation,Debt consolidation,13.51,Dec-1985,9,0,33924,24.8,23,w,Joint App,0.0,0.0,"9935 Park Rd
Philadelphia, NC 50575"
